acquired,anomalous_pixels,clear_confidence_percent,clear_percent,cloud_cover,cloud_percent,ground_control,gsd,heavy_haze_percent,instrument,item_type,light_haze_percent,pixel_resolution,provider,published,publishing_stage,quality_category,satellite_azimuth,satellite_id,shadow_percent,snow_ice_percent,strip_id,sun_azimuth,sun_elevation,updated,view_angle,visible_confidence_percent,visible_percent,id,date
2024-04-04 05:21:28.033586+00:00,0,93,95,0.0,0,True,3.4,0,PSB.SD,PSScene,4,3,planetscope,2024-04-04T11:55:01Z,finalized,standard,98.9,2484,0,0,7220538,116.2,65.9,2024-04-05T04:11:30Z,5.0,72,100,20240404_052128_03_2484,20240404
