acquired,anomalous_pixels,clear_confidence_percent,clear_percent,cloud_cover,cloud_percent,ground_control,gsd,heavy_haze_percent,instrument,item_type,light_haze_percent,pixel_resolution,provider,published,publishing_stage,quality_category,satellite_azimuth,satellite_id,shadow_percent,snow_ice_percent,strip_id,sun_azimuth,sun_elevation,updated,view_angle,visible_confidence_percent,visible_percent,id,date
2025-01-13 04:51:56.292703+00:00,0,69,49,0.01,1,True,3.3,0,PSB.SD,PSScene,50,3,planetscope,2025-01-13T09:03:00Z,finalized,standard,101.7,24b9,0,0,7793588,147.2,33.5,2025-01-14T03:51:19Z,2.4,59,99,20250113_045156_29_24b9,20250113
