acquired,anomalous_pixels,clear_confidence_percent,clear_percent,cloud_cover,cloud_percent,ground_control,gsd,heavy_haze_percent,instrument,item_type,light_haze_percent,pixel_resolution,provider,published,publishing_stage,quality_category,satellite_azimuth,satellite_id,shadow_percent,snow_ice_percent,strip_id,sun_azimuth,sun_elevation,updated,view_angle,visible_confidence_percent,visible_percent,id,date
2024-06-01 05:23:34.692456+00:00,0,91,99,0,0,True,3.9,0,PSB.SD,PSScene,1,3,planetscope,2024-06-01T09:22:50Z,finalized,standard,104.8,24fc,0,0,7343092,106.1,73.2,2024-06-02T04:46:13Z,1.2,71,100,20240601_052334_69_24fc,20240601
