acquired,anomalous_pixels,clear_confidence_percent,clear_percent,cloud_cover,cloud_percent,ground_control,gsd,heavy_haze_percent,instrument,item_type,light_haze_percent,pixel_resolution,provider,published,publishing_stage,quality_category,satellite_azimuth,satellite_id,shadow_percent,snow_ice_percent,strip_id,sun_azimuth,sun_elevation,updated,view_angle,visible_confidence_percent,visible_percent,id,date
2024-04-04 04:51:15.712870+00:00,0,83,64,0,0,True,3.7,0,PSB.SD,PSScene,36,3,planetscope,2024-04-04T13:12:58Z,finalized,standard,105.0,24b2,0,0,7220356,106.5,54.6,2024-04-05T04:14:53Z,1,79,100,20240404_045115_71_24b2,20240404
